sample_id,avg_elements,min_elements,max_elements,density_category
1655958788974,35.0,35,35,low
1656029838057,141.0,141,141,medium
1656158595463,132.0,132,132,medium
1656316802601,8.0,8,8,low
1656381640697,126.0,126,126,medium
1657088419979,8.0,8,8,low
1656220739386,8.0,8,8,low
1657270756728,757.0,757,757,high
1655957966973,141.0,141,141,medium
1655996350308,286.0,286,286,high
1658685278922,7.0,7,7,low
1656247018753,123.0,123,123,medium
1655944821674,234.0,234,234,high
1657172343137,30.0,30,30,low
1656547337282,21.0,21,21,low
1656156736552,92.0,92,92,medium
1656279465415,14.0,14,14,low
1657183234197,235.0,235,235,high
1656543049805,134.0,134,134,medium
1657146707568,17.0,17,17,low
1657204065920,7.0,7,7,low
1655978454405,155.0,155,155,high
1656400521345,8.0,8,8,low
1655895746778,122.0,122,122,medium
1656598582070,50.0,50,50,medium
1656008037558,160.0,157,161,high
1656233333286,92.0,92,92,medium
1657099265342,298.0,298,298,high
1656224396455,8.0,8,8,low
1655950000273,203.0,203,203,high
1656399203020,111.0,111,111,medium
1655917946571,39.0,39,39,low
1657230829265,7.0,7,7,low
1656281063548,95.0,95,95,medium
1656071806117,8.0,8,8,low
1656082055025,50.0,50,50,medium
1657312986661,7.0,7,7,low
1656604114374,20.0,20,20,low
1656443739369,8.0,8,8,low
1656434733690,219.0,219,219,high
1658282219300,7.0,7,7,low
1656385857300,188.0,188,188,high
1656130973367,6.0,6,6,low
1656343632849,89.0,89,89,medium
1655948387019,10.0,10,10,low
1656224631002,264.0,264,264,high
1658495225496,7.0,7,7,low
1656159201336,221.0,221,221,high
1655925357681,57.0,57,57,medium
1657332555618,30.0,30,30,low
1656064204484,10.0,10,10,low
1655928632146,19.0,19,19,low
1658602030568,7.0,7,7,low
1656310966133,77.0,77,77,medium
1658324092472,7.0,7,7,low
1656266506656,90.0,90,90,medium
1656046625854,17.0,17,17,low
1658507544016,7.0,7,7,low
1658490421667,7.0,7,7,low
1656266396524,33.0,33,33,low
1656610681400,61.0,61,61,medium
1657344727175,7.0,7,7,low
1657359963528,30.0,30,30,low
1657231449391,7.0,7,7,low
1656170547252,51.0,51,51,medium
1658339737329,7.0,7,7,low
1658490789004,7.0,7,7,low
1656603433910,86.0,86,86,medium
1656207073132,208.0,208,208,high
1656548640933,6.0,6,6,low
1656166501075,52.0,52,52,medium
1656483660482,8.0,8,8,low
1655968840315,197.0,197,197,high
1656126713160,155.0,155,155,high
1656324509738,22.0,22,22,low
1658811917777,7.0,7,7,low
1655988528046,36.0,36,36,low
1657132600709,30.0,30,30,low
1656164311744,133.0,133,133,medium
1656538851658,89.0,89,89,medium
1655940718214,77.0,77,77,medium
1657316475370,30.0,30,30,low
1655962666550,12.0,12,12,low
1656421754929,122.0,122,122,medium
1657164804337,7.0,7,7,low
1656107596934,53.0,53,53,medium
1657204032828,558.0,558,558,high
1655945674004,360.0,360,360,high
1656271719858,16.0,16,16,low
1658592428085,7.0,7,7,low
1656307666548,8.0,8,8,low
1656036408032,17.0,17,17,low
1656243445044,380.0,380,380,high
1655938339604,165.0,165,165,high
1656000120248,6.0,6,6,low
1658538875022,7.0,7,7,low
1658326365479,142.0,142,142,medium
1657095451568,20.0,20,20,low
1656283981884,142.0,142,142,medium
1656098958923,6.0,6,6,low
1656160660602,15.0,15,15,low
1657409538581,7.0,7,7,low
1655998103616,82.0,82,82,medium
1657243206226,7.0,7,7,low
1657212662249,7.0,7,7,low
1658297352784,199.0,199,199,high
1657224311340,30.0,30,30,low
1656033569671,20.0,20,20,low
1656001376199,226.0,226,226,high
1656086753915,17.0,17,17,low
1656161810824,227.0,227,227,high
1657147976471,7.0,7,7,low
1656611604524,10.0,10,10,low
1656177767903,108.0,108,108,medium
1657231662563,7.0,7,7,low
1658600856579,7.0,7,7,low
1656035153551,392.0,392,392,high
1656117185170,8.0,8,8,low
1656135364379,524.0,524,524,high
1655898296965,8.0,8,8,low
1656207716381,8.0,8,8,low
1658279481149,7.0,7,7,low
1656022353411,238.0,238,238,high
1656510651241,25.0,25,25,low
1657234088529,7.0,7,7,low
1656615177676,6.0,6,6,low
1657376300469,30.0,30,30,low
1655918571794,106.0,106,106,medium
1656072299203,145.0,145,145,medium
1656220948599,170.0,170,170,high
1656159106925,6.0,6,6,low
1658576966491,7.0,7,7,low
1655925141244,8.0,8,8,low
1656373399226,228.0,228,228,high
1656122714660,262.0,262,262,high
1656203468485,252.0,252,252,high
1656143785549,38.0,38,38,low
1656598514585,114.0,108,116,medium
1656577123686,103.0,103,103,medium
1656139276399,16.0,16,16,low
1655951612208,38.0,38,38,low
1656147156768,52.0,52,52,medium
1656338345577,6.0,6,6,low
1655936357208,120.0,120,120,medium
1657292406667,30.0,30,30,low
1658284694726,195.0,195,195,high
1655912062445,70.0,70,70,medium
1657096116639,79.0,79,79,medium
1656436408240,6.0,6,6,low
1656611579678,14.0,14,14,low
1656466438721,53.0,53,53,medium
1656546768305,18.0,18,18,low
1656032790317,131.0,131,131,medium
1656614298703,122.0,122,122,medium
1657206182281,7.0,7,7,low
1656144463589,168.0,168,168,high
1657118007513,6.0,6,6,low
1655947402461,52.0,52,52,medium
1657413358416,7.0,7,7,low
1658439928489,7.0,7,7,low
1657380147632,30.0,30,30,low
1656128546368,495.0,495,495,high
1658428838916,7.0,7,7,low
1656538357350,60.0,60,60,medium
1656321222262,87.0,87,87,medium
1656055689409,8.0,8,8,low
1657313300227,7.0,7,7,low
1657411495174,34.0,34,34,low
1656192488081,7.0,7,7,low
1657179527275,30.0,30,30,low
1656253512122,74.0,74,74,medium
1656252640613,161.0,161,161,high
1656332498456,13.0,13,13,low
1659183622878,7.0,7,7,low
1656449910093,262.0,262,262,high
1656246177471,39.0,39,39,low
1656581098420,86.0,86,86,medium
1655996138307,265.0,265,265,high
1656589882789,7.0,7,7,low
1656513411356,6.0,6,6,low
1657238981474,30.0,30,30,low
1658300943972,7.0,7,7,low
1656254841602,6.0,6,6,low
1658266239922,7.0,7,7,low
1656595120530,146.0,146,146,medium
1655968354895,31.0,31,31,low
1656560114909,148.0,148,148,medium
1656232369109,79.0,79,79,medium
1656071572075,14.0,14,14,low
1658877272440,7.0,7,7,low
1655986303774,109.0,109,109,medium
1656370918039,13.0,13,13,low
1656392273543,30.0,30,30,low
1658475879647,7.0,7,7,low
1659741272849,7.0,7,7,low
1656245957245,104.0,104,104,medium
1657106388133,9.0,9,9,low
1657390159365,7.0,7,7,low
1657336289718,7.0,7,7,low
1656373961846,8.0,8,8,low
1655900545550,194.0,194,194,high
1657256106562,30.0,30,30,low
1658303346886,7.0,7,7,low
1657134447440,8.0,8,8,low
1656290215106,168.0,168,168,high
1656492076016,168.0,165,171,high
1656211158913,8.0,8,8,low
1656537706516,183.0,183,183,high
1656437936121,111.0,111,111,medium
1655930390519,286.0,286,286,high
1656587187697,6.0,6,6,low
1656119082052,6.0,6,6,low
1656531303197,163.0,163,163,high
1657322747943,7.0,7,7,low
1655957013558,197.0,197,197,high
1656298241120,55.0,55,55,medium
1658319690387,7.0,7,7,low
1657340271394,7.0,7,7,low
1657287085035,7.0,7,7,low
1656302036433,243.0,243,243,high
1656337757987,6.0,6,6,low
1657093944653,52.0,52,52,medium
1656523721287,181.0,181,181,high
1657097546091,78.0,78,78,medium
1655959863627,48.0,48,48,low
1656414934051,15.0,15,15,low
1657218220740,30.0,30,30,low
1656556820496,6.0,6,6,low
1656032907387,6.0,6,6,low
1656473586417,94.0,94,94,medium
1657174639341,7.0,7,7,low
1656606146131,123.5,119,125,medium
1658406734830,7.0,7,7,low
1655949134475,112.0,112,112,medium
1655956824033,317.0,317,317,high
1657199751733,30.0,30,30,low
1659694179880,7.0,7,7,low
1660165394062,7.0,7,7,low
1657111448791,166.0,166,166,high
1657090631911,8.0,8,8,low
1655965214733,155.0,155,155,high
1655943102384,270.0,270,270,high
1656334592275,30.0,30,30,low
1656531407868,6.0,6,6,low
1656006782486,10.0,10,10,low
1655938525184,37.0,37,37,low
1655978722932,127.0,127,127,medium
1655905044157,102.0,102,102,medium
1656545590373,6.0,6,6,low
1656174897093,549.0,549,549,high
1657279707108,30.0,30,30,low
1659568638739,7.0,7,7,low
1658438187639,7.0,7,7,low
1656494100048,8.0,8,8,low
1656414107250,8.0,8,8,low
1656063873681,351.0,351,351,high
1656139203458,6.0,6,6,low
1659203035914,7.0,7,7,low
1656086365622,6.0,6,6,low
1657346654190,7.0,7,7,low
1658599147611,7.0,7,7,low
1656000972106,6.0,6,6,low
1656268637149,14.0,14,14,low
1657197738553,62.0,62,62,medium
1656432969613,8.0,8,8,low
1656540463800,130.0,130,130,medium
1658367326604,7.0,7,7,low
1656291700467,7.0,7,7,low
1655894826294,148.0,148,148,medium
1655979720405,10.0,10,10,low
1656047537571,8.0,8,8,low
1657289209542,7.0,7,7,low
1658815235454,7.0,7,7,low
1656615952644,8.0,8,8,low
1656362620040,108.0,108,108,medium
1657120751991,78.0,78,78,medium
1657336747404,7.0,7,7,low
1656490083056,107.0,107,107,medium
1656302012565,308.0,308,308,high
1656355445099,61.0,61,61,medium
1657378267610,7.0,7,7,low
1656563712886,8.0,8,8,low
1656533281687,36.0,36,36,low
1657357838779,30.0,30,30,low
1656240496751,62.0,62,62,medium
1656027323146,92.0,92,92,medium
1656297100093,98.0,98,98,medium
1656003723803,8.0,8,8,low
1655990868858,136.0,136,136,medium
1656107865235,54.0,54,54,medium
1655996905357,112.0,112,112,medium
1657260311719,7.0,7,7,low
1657222475625,7.0,7,7,low
1657137546423,7.0,7,7,low
1656250176806,116.0,116,116,medium
1657241717276,7.0,7,7,low
1655953271015,85.0,85,85,medium
1656542816805,84.0,84,84,medium
1656142753356,87.0,87,87,medium
1657141267625,79.0,79,79,medium
1656112834020,29.0,29,29,low
1658380859647,7.0,7,7,low
1656141115062,425.0,425,425,high
1655953124446,22.0,22,22,low
1656151601709,13.0,13,13,low
1657395264707,7.0,7,7,low
1656274213280,34.0,34,34,low
1656595382477,63.0,63,63,medium
1656344947690,61.0,61,61,medium
1656379232878,284.0,284,284,high
1657264400965,7.0,7,7,low
1656041805632,40.0,40,40,low
1656297557428,9.0,9,9,low
1656342134669,19.0,19,19,low
1658983940363,7.0,7,7,low
1656132391083,99.0,93,101,medium
1658388932299,7.0,7,7,low
1656551602554,17.0,17,17,low
1656192095532,130.0,130,130,medium
1660025872828,7.0,7,7,low
1655996802488,11.0,11,11,low
1656112406815,23.0,23,23,low
1656291976533,62.0,62,62,medium
1658310231749,7.0,7,7,low
1657095025189,12.0,12,12,low
1656430876201,153.0,153,153,high
1658799945641,7.0,7,7,low
1656309259760,68.0,68,68,medium
1656303131034,130.0,130,130,medium
1656600065383,78.0,78,78,medium
1655973238232,77.0,77,77,medium
1656337394803,226.0,226,226,high
1657424575110,7.0,7,7,low
1656159359015,109.0,109,109,medium
1655915183938,135.0,135,135,medium
1656391230443,46.0,46,46,low
1657108098119,6.0,6,6,low
1656280615586,6.0,6,6,low
1656370376367,43.0,43,43,low
1658934667461,7.0,7,7,low
1656262686323,6.0,6,6,low
1657101850060,30.0,30,30,low
1657391647655,30.0,30,30,low
1656011511591,6.0,6,6,low
1657186623337,7.0,7,7,low
1656257115827,213.0,213,213,high
1656410534868,31.0,31,31,low
1658794075429,7.0,7,7,low
1657086587477,166.0,166,166,high
1658392651286,7.0,7,7,low
1655958579106,18.0,18,18,low
1656082129143,72.0,72,72,medium
1657349199728,7.0,7,7,low
1656265942683,17.0,17,17,low
1658339507720,7.0,7,7,low
1657150239838,7.0,7,7,low
1656135931647,122.0,122,122,medium
1657119594757,7.0,7,7,low
1658640700448,7.0,7,7,low
1656152875637,6.0,6,6,low
1655939412635,36.0,36,36,low
1656342959776,51.0,51,51,medium
1656152275905,70.0,70,70,medium
1657208139486,132.0,132,132,medium
1657431395782,7.0,7,7,low
1658271605951,7.0,7,7,low
1656277332049,95.0,89,97,medium
1656416263842,138.0,138,138,medium
1655972676293,19.0,19,19,low
1656285570481,198.0,198,198,high
1656443617799,8.0,8,8,low
1658509342417,7.0,7,7,low
1656125253610,280.0,280,280,high
1656024012314,6.0,6,6,low
1656182413000,13.0,13,13,low
1656511153184,95.0,95,95,medium
1656132960437,54.0,54,54,medium
1655963996707,7.0,7,7,low
1656415364203,195.0,195,195,high
1657108066505,171.0,171,171,high
1656383132522,17.0,17,17,low
1656144184929,8.0,8,8,low
1656017536910,19.0,19,19,low
1658490626059,7.0,7,7,low
1656618461395,18.0,18,18,low
1658465869922,7.0,7,7,low
1656588563704,37.0,37,37,low
1655979981766,418.0,418,418,high
1655935724153,41.0,34,48,low
1656320909528,28.0,28,28,low
1657327280967,30.0,30,30,low
1656231782244,271.0,271,271,high
1656381936870,182.0,182,182,high
1656326793907,6.0,6,6,low
1657276496527,7.0,7,7,low
1656591769491,74.0,74,74,medium
1656040023151,33.0,33,33,low
1655976778882,150.0,150,150,medium
1656483309332,238.0,238,238,high
1658853389826,7.0,7,7,low
1656561997187,56.0,56,56,medium
1655989188274,148.0,148,148,medium
1658387091080,7.0,7,7,low
1658438389113,7.0,7,7,low
1656250968329,20.0,20,20,low
1658292249019,32.0,32,32,low
1656283732800,268.0,268,268,high
1656217115247,17.0,17,17,low
1656359481674,6.0,6,6,low
1655967883136,126.0,126,126,medium
1656079728963,49.0,49,49,low
1657296287073,7.0,7,7,low
1656158670284,44.0,44,44,low
1656202563848,6.0,6,6,low
1657176920859,7.0,7,7,low
1656401334187,149.0,149,149,medium
1656134821686,16.0,16,16,low
1656319095529,271.0,271,271,high
1656135706349,15.0,15,15,low
1656013763694,6.0,6,6,low
1656091922455,57.0,57,57,medium
1656432947124,37.0,37,37,low
1658435379403,7.0,7,7,low
1657365028169,30.0,30,30,low
1655940456935,207.0,207,207,high
1657364465936,30.0,30,30,low
1656411410350,286.0,286,286,high
1656548924725,6.0,6,6,low
1657390506612,7.0,7,7,low
1655985118356,54.0,54,54,medium
1656179269897,8.0,8,8,low
1659692023462,7.0,7,7,low
1658392613427,7.0,7,7,low
1655959932392,100.0,100,100,medium
1657083366536,109.0,109,109,medium
1657321726719,7.0,7,7,low
1657380752223,7.0,7,7,low
1659709605171,112.0,112,112,medium
1656571550976,131.0,131,131,medium
1657323856167,7.0,7,7,low
1656147929975,18.0,18,18,low
1656335750572,17.0,17,17,low
1656363245516,209.0,209,209,high
1658527878084,7.0,7,7,low
1657132435496,7.0,7,7,low
1656514747519,6.0,6,6,low
1656207847725,119.0,119,119,medium
1656171108848,208.0,208,208,high
1656568568374,89.0,89,89,medium
1658684196745,7.0,7,7,low
1656522437663,6.0,6,6,low
1656295171934,44.0,44,44,low
1658575513181,7.0,7,7,low
1657141170060,7.0,7,7,low
1656614768481,492.0,492,492,high
1657295357992,7.0,7,7,low
1658279673263,7.0,7,7,low
1658373424569,216.0,216,216,high
1656031317254,6.0,6,6,low
1658322793748,7.0,7,7,low
1657462278272,7.0,7,7,low
1656001068273,100.0,100,100,medium
1656090218388,265.0,265,265,high
1657238331040,7.0,7,7,low
1658357148880,7.0,7,7,low
1656222582027,141.0,141,141,medium
1656139394954,8.0,8,8,low
1656350156545,149.0,149,149,medium
1656120941611,6.0,6,6,low
1658299278092,7.0,7,7,low
1656586795278,228.0,228,228,high
1657178730158,30.0,30,30,low
1656515085156,24.0,24,24,low
1657338972550,7.0,7,7,low
1657303085204,116.0,116,116,medium
1657255378425,7.0,7,7,low
1656258056627,34.0,34,34,low
1656080809585,53.0,53,53,medium
1656370413767,127.0,127,127,medium
1656330960652,371.0,371,371,high
1656275749925,33.0,33,33,low
1658288365770,7.0,7,7,low
1658418440359,7.0,7,7,low
1656505175809,362.0,362,362,high
1655981280954,237.0,237,237,high
1656059293930,59.0,59,59,medium
1656253627871,48.0,48,48,low
1657147851962,7.0,7,7,low
1656124704175,53.0,53,53,medium
1656089126453,22.0,22,22,low
1656571955939,8.0,8,8,low
1656031103174,181.0,181,181,high
1656130533835,25.0,25,25,low
1657259571689,7.0,7,7,low
1656364306036,48.0,48,48,low
1656213827419,384.0,384,384,high
1656220086725,56.0,56,56,medium
1657214673734,7.0,7,7,low
1656054740263,18.0,18,18,low
1658301068922,95.0,95,95,medium
1658747273842,7.0,7,7,low
1657350240364,30.0,30,30,low
1657183233975,19.0,19,19,low
1656265189032,6.0,6,6,low
1655982069403,35.0,35,35,low
1660183225677,7.0,7,7,low
1656002584272,51.0,51,51,medium
1656459885809,122.0,122,122,medium
1655981444005,117.0,117,117,medium
1657201276575,7.0,7,7,low
1656278416837,8.0,8,8,low
1656085347621,299.0,299,299,high
1655906753953,72.0,72,72,medium
1656297217733,20.0,20,20,low
1657212661728,7.0,7,7,low
1657197561172,30.0,30,30,low
1656616646690,6.0,6,6,low
1656168703554,259.0,259,259,high
1656086803396,35.0,35,35,low
1657158321527,13.0,13,13,low
1656007208916,6.0,6,6,low
1659247684919,7.0,7,7,low
1656124306535,47.0,47,47,low
1656175341199,207.0,207,207,high
1656286683247,104.0,104,104,medium
1656185431005,271.0,271,271,high
1658303548223,260.0,260,260,high
1657305204393,7.0,7,7,low
1656543022466,29.0,29,29,low
1658477188018,7.0,7,7,low
1657335342397,30.0,30,30,low
1656001286457,185.0,185,185,high
1655934247155,103.0,103,103,medium
1656237818959,112.0,112,112,medium
1656382086374,218.0,218,218,high
1656127684299,64.0,64,64,medium
1656160532141,17.0,17,17,low
1657311112951,7.0,7,7,low
1656006125256,12.0,12,12,low
1657451901103,7.0,7,7,low
1657107316018,123.5,119,125,medium
1657186289796,7.0,7,7,low
1656326409637,558.0,558,558,high
1657089723776,6.0,6,6,low
1656213938436,6.0,6,6,low
1656550375354,517.0,517,517,high
1658473395046,27.0,27,27,low
1657287066905,7.0,7,7,low
1656608347981,228.0,228,228,high
1656103609384,124.0,124,124,medium
1656512920578,309.0,309,309,high
1657146241478,30.0,30,30,low
1656367113301,329.0,329,329,high
1656596785812,8.0,8,8,low
1656119567264,201.0,201,201,high
1656427731383,34.0,34,34,low
1659051224146,7.0,7,7,low
1656138048252,6.0,6,6,low
1657363707241,7.0,7,7,low
1657226080713,7.0,7,7,low
1657105648684,64.0,64,64,medium
1656488922954,85.0,85,85,medium
1656597108314,188.0,188,188,high
1656005851946,18.0,18,18,low
1656079478803,37.0,37,37,low
1656268618181,7.0,7,7,low
1657307152269,7.0,7,7,low
1656124273488,238.0,238,238,high
1657335712455,30.0,30,30,low
1656187121064,89.0,89,89,medium
1657251898781,7.0,7,7,low
1655958078307,304.0,304,304,high
1655925057122,6.0,6,6,low
1656531453163,6.0,6,6,low
1655943804221,66.0,66,66,medium
1656119967035,102.0,102,102,medium
1655955097220,96.0,96,96,medium
1657093725049,11.0,11,11,low
1658323735032,7.0,7,7,low
1656117199877,102.0,102,102,medium
1656578313055,58.0,58,58,medium
1658849807557,7.0,7,7,low
1656054864779,8.0,8,8,low
1655928504386,39.0,39,39,low
1658351419576,7.0,7,7,low
1656101028305,6.0,6,6,low
1656364603135,74.0,74,74,medium
1659980582758,7.0,7,7,low
1656251346947,237.0,237,237,high
1656377888609,141.0,141,141,medium
1655976351906,6.0,6,6,low
1656271553741,102.0,102,102,medium
1656159594069,228.0,228,228,high
1656577169900,68.0,68,68,medium
1656599610382,38.0,38,38,low
1656391913991,19.0,19,19,low
1656310150233,23.0,23,23,low
1656224854347,286.0,286,286,high
1656526876314,12.0,12,12,low
1656558482995,40.0,40,40,low
1657342774648,30.0,30,30,low
1657314577355,7.0,7,7,low
1657294877644,30.0,30,30,low
1656322193685,44.0,44,44,low
1656279775709,23.0,23,23,low
1656219766215,147.0,147,147,medium
1658396081140,7.0,7,7,low
1657343795563,30.0,30,30,low
1656299696794,252.0,252,252,high
1658454251665,7.0,7,7,low
1656386655900,119.0,119,119,medium
1657107417444,189.0,189,189,high
1656021720097,109.0,109,109,medium
1656214499583,84.0,84,84,medium
1656433992682,23.0,23,23,low
1656012550669,15.0,15,15,low
1657272683459,30.0,30,30,low
1658467197825,7.0,7,7,low
1656499645097,51.0,51,51,medium
1656267665759,167.0,167,167,high
1658312156304,7.0,7,7,low
1657226094941,30.0,30,30,low
1656132506407,53.0,53,53,medium
1656119485180,47.0,47,47,low
1656367796716,204.0,204,204,high
1655970756170,22.0,22,22,low
1656218051926,57.0,57,57,medium
1657248731011,7.0,7,7,low
1656058234414,412.0,412,412,high
1656368594488,43.0,43,43,low
1658381703155,7.0,7,7,low
1656429806424,40.0,40,40,low
1656151333812,182.0,182,182,high
1657223172856,30.0,30,30,low
1655916913922,6.0,6,6,low
1655941449862,84.0,84,84,medium
1656035957255,149.0,149,149,medium
1657370003798,7.0,7,7,low
1657304877660,30.0,30,30,low
1656108301772,37.0,37,37,low
1656325320234,10.0,10,10,low
1657266690873,30.0,30,30,low
1656384850177,159.0,159,159,high
1656386035755,115.0,115,115,medium
1656222146477,37.0,37,37,low
1657142002804,7.0,7,7,low
1657418826917,66.0,66,66,medium
1656110924238,62.0,62,62,medium
1656482284382,144.0,144,144,medium
1656201436133,41.0,41,41,low
1659423271330,7.0,7,7,low
1657238887767,78.0,78,78,medium
1656257446328,77.0,77,77,medium
1656027849903,109.0,109,109,medium
1657404958539,7.0,7,7,low
1657253935118,30.0,30,30,low
1656320549296,6.0,6,6,low
1656360876643,227.0,227,227,high
1657138874159,101.0,101,101,medium
1656411705854,46.0,46,46,low
1656206514666,188.0,188,188,high
1656597203050,13.0,13,13,low
1657319547985,30.0,30,30,low
1658339001522,7.0,7,7,low
1656558400985,83.0,83,83,medium
1657242795003,7.0,7,7,low
1658432257284,7.0,7,7,low
1656460239885,8.0,8,8,low
1659277058726,7.0,7,7,low
1657427252484,7.0,7,7,low
1656258125711,8.0,8,8,low
1655978719906,44.0,44,44,low
1656251510053,35.0,35,35,low
1657178298450,30.0,30,30,low
1658276988940,7.0,7,7,low
1657349946264,7.0,7,7,low
1656054284041,8.0,8,8,low
1656233848274,10.0,10,10,low
1656142420791,29.0,29,29,low
1655995210601,8.0,8,8,low
1656252994425,70.0,70,70,medium
1656176962729,8.0,8,8,low
1656165867821,6.0,6,6,low
1656414677810,59.0,59,59,medium
1657384891492,7.0,7,7,low
1656310748594,8.0,8,8,low
1658359062053,8.0,8,8,low
1656225272747,11.0,11,11,low
1658349197392,7.0,7,7,low
1657113729755,7.0,7,7,low
1656333077509,254.0,254,254,high
1657431577653,30.0,30,30,low
1657400411907,7.0,7,7,low
1656404303746,66.0,66,66,medium
1656105533858,187.0,187,187,high
1657233818592,182.0,182,182,high
1656016495104,41.0,41,41,low
1656406999509,96.0,96,96,medium
1656512486973,137.0,137,137,medium
1656068291929,17.0,17,17,low
1656085277978,8.0,8,8,low
1657141861100,88.25,86,89,medium
1656116234397,459.0,459,459,high
1656368189188,111.0,111,111,medium
1655996400349,6.0,6,6,low
1656168503705,40.0,40,40,low
1656579839092,23.0,23,23,low
1656566812157,60.0,60,60,medium
1657162438915,30.0,30,30,low
1655951270740,27.0,27,27,low
1656081787594,8.0,8,8,low
1657111429457,159.0,159,159,high
1656011373763,8.0,8,8,low
1656095541728,186.0,186,186,high
1656259838043,6.0,6,6,low
1656075026801,8.0,8,8,low
1656216842101,52.0,52,52,medium
1655975209051,21.0,21,21,low
1656121917496,6.0,6,6,low
1656459267438,265.0,265,265,high
1660159192849,7.0,7,7,low
1657462618886,7.0,7,7,low
1655935480708,200.0,200,200,high
1656353840379,123.5,119,125,medium
1656349442553,30.0,30,30,low
1656523411935,15.0,15,15,low
1656528912474,54.0,54,54,medium
1656055764129,169.0,169,169,high
1657352525770,7.0,7,7,low
1657131848624,30.0,30,30,low
1656108318802,6.0,6,6,low
1657124534377,30.0,30,30,low
1656573911374,30.0,30,30,low
1656284936503,19.0,19,19,low
1657174047393,7.0,7,7,low
1658354716402,7.0,7,7,low
1655969084541,83.0,83,83,medium
1657247034690,7.0,7,7,low
1658812978109,7.0,7,7,low
1656557496602,733.0,733,733,high
1659147818819,7.0,7,7,low
1657250271053,7.0,7,7,low
1655918268648,14.0,14,14,low
1656323111654,34.0,34,34,low
1656347367837,44.0,44,44,low
1656242062260,25.0,25,25,low
1657165686779,7.0,7,7,low
1656284783720,6.0,6,6,low
1659665334838,7.0,7,7,low
1656032359309,59.0,59,59,medium
1657327923022,7.0,7,7,low
1656486278440,164.0,164,164,high
1659337331401,7.0,7,7,low
1656234723323,207.0,207,207,high
1656007915670,8.0,8,8,low
1659912592632,7.0,7,7,low
1656110783213,7.0,7,7,low
1655975526161,26.0,26,26,low
1657109984604,188.0,188,188,high
1656374797612,17.0,17,17,low
1656249110033,6.0,6,6,low
1657438869432,30.0,30,30,low
1657162020027,30.0,30,30,low
1656070411928,153.0,153,153,high
1657180841931,7.0,7,7,low
1657395659053,7.0,7,7,low
1656105502482,110.0,110,110,medium
1658990882617,7.0,7,7,low
1657398201754,7.0,7,7,low
1656590990570,173.0,173,173,high
1656098760803,662.0,662,662,high
1656549177102,77.0,77,77,medium
1658280128018,365.0,365,365,high
1656246391597,39.0,39,39,low
1656337196607,16.0,16,16,low
1656179172348,15.0,15,15,low
1657232688507,7.0,7,7,low
1657267492793,7.0,7,7,low
1656140278711,126.0,126,126,medium
1657164509956,30.0,30,30,low
1656030867454,92.0,92,92,medium
1658610964168,7.0,7,7,low
1657119834278,30.0,30,30,low
1656356069124,267.0,267,267,high
1656024593401,8.0,8,8,low
1657217798900,7.0,7,7,low
1655892539153,10.0,10,10,low
1659166695382,7.0,7,7,low
1656360639900,6.0,6,6,low
1657131070607,8.0,8,8,low
1658437123127,7.0,7,7,low
1657148574628,7.0,7,7,low
1657353015790,7.0,7,7,low
1659422209947,7.0,7,7,low
1656007860836,32.0,32,32,low
1657366192433,30.0,30,30,low
1656391596391,49.0,49,49,low
1655977814560,6.0,6,6,low
1655976240931,166.0,166,166,high
1656068256808,51.0,51,51,medium
1656131235865,37.0,37,37,low
1657161131499,30.0,30,30,low
1658357566568,7.0,7,7,low
1656226777623,8.0,8,8,low
1655930113859,37.0,37,37,low
1656304211340,15.0,15,15,low
1656483619980,8.0,8,8,low
1658529217605,7.0,7,7,low
1656125207452,200.0,200,200,high
1657188111096,30.0,30,30,low
1656208097859,33.0,33,33,low
1657298025712,30.0,30,30,low
1657425041879,30.0,30,30,low
1657157666769,7.0,7,7,low
1658670801594,7.0,7,7,low
1656276104739,23.0,23,23,low
1657346571923,30.0,30,30,low
1658451104566,7.0,7,7,low
1656373201171,17.0,17,17,low
1657252745181,7.0,7,7,low
1656388243915,23.0,23,23,low
1656021541403,18.0,18,18,low
1657200197289,6.0,6,6,low
1656242810154,34.0,34,34,low
1658749702908,7.0,7,7,low
1657312896305,7.0,7,7,low
1658287161495,6.0,6,6,low
1657273448710,30.0,30,30,low
1657231223980,7.0,7,7,low
1657098029818,52.0,52,52,medium
1656079135868,8.0,8,8,low
1658387142966,7.0,7,7,low
1656529499887,15.0,15,15,low
1656286835535,57.0,57,57,medium
1657226593076,7.0,7,7,low
1656527275899,153.0,153,153,high
1657388673210,7.0,7,7,low
1656355218908,12.0,12,12,low
1655969102747,16.0,16,16,low
1656597735707,118.0,118,118,medium
1655998882026,38.0,38,38,low
1655904325731,222.0,222,222,high
1657253355335,7.0,7,7,low
1656416185885,8.0,8,8,low
1656223523699,12.0,12,12,low
1657309932195,7.0,7,7,low
1656452392147,8.0,8,8,low
1657368357518,7.0,7,7,low
1656049594615,139.0,139,139,medium
1656401829772,68.0,68,68,medium
1657333051589,7.0,7,7,low
1657382461107,7.0,7,7,low
1656444815505,6.0,6,6,low
1656127366835,8.0,8,8,low
1656135570723,8.0,8,8,low
1656057820807,15.0,15,15,low
1655936153823,6.0,6,6,low
1657202462208,30.0,30,30,low
1656415034739,158.0,158,158,high
1655912321948,34.0,34,34,low
1656111432156,459.0,459,459,high
